543,87435.0078
542.9,86360.0078
542.8,86720.0078
542.7,87055.0078
542.6,86565.0078
542.5,84750.0078
542.4,85915.0078
542.3,87055.0078
542.2,86380.0078
542.1,86335.0078
542,85940.0078
541.9,86180.0078
541.8,86150.0078
541.7,86125.0078
541.6,85490.0078
541.5,86655.0078
541.4,86675.0078
541.3,86600.0078
541.2,86575.0078
541.1,87020.0078
541,85720.0078
540.9,87040.0078
540.8,86185.0078
540.7,87560.0078
540.6,86760.0078
540.5,87350.0078
540.4,86950.0078
540.3,85610.0078
540.2,86860.0078
540.1,86210.0078
540,86725.0078
539.9,86140.0078
539.8,86935.0078
539.7,85965.0078
539.6,86925.0078
539.5,87190.0078
539.4,86010.0078
539.3,85660.0078
539.2,85515.0078
539.1,87350.0078
539,86500.0078
538.9,85160.0078
538.8,86955.0078
538.7,85075.0078
538.6,86095.0078
538.5,85810.0078
538.4,85800.0078
538.3,84615.0078
538.2,84875.0078
538.1,84425.0078
538,85630.0078
537.9,84815.0078
537.8,86510.0078
537.7,84290.0078
537.6,86525.0078
537.5,84505.0078
537.4,85630.0078
537.3,85090.0078
537.2,84710.0078
537.1,84615.0078
537,83845.0078
536.9,83935.0078
536.8,84850.0078
536.7,83690.0078
536.6,85380.0078
536.5,84995.0078
536.4,83435.0078
536.3,83805.0078
536.2,84330.0078
536.1,84780.0078
536,83295.0078
535.9,84310.0078
535.8,83855.0078
535.7,83810.0078
535.6,83210.0078
535.5,83330.0078
535.4,84365.0078
535.3,84515.0078
535.2,83210.0078
535.1,84410.0078
535,84160.0078
534.9,83990.0078
534.8,83940.0078
534.7,83755.0078
534.6,83825.0078
534.5,85085.0078
534.4,85580.0078
534.3,84825.0078
534.2,84265.0078
534.1,85620.0078
534,86045.0078
533.9,85520.0078
533.8,86710.0078
533.7,86795.0078
533.6,88260.0078
533.5,86925.0078
533.4,88705.0078
533.3,88890.0078
533.2,89625.0078
533.1,91145.0078
533,92590.0078
532.9,93875.0078
532.8,94190.0078
532.7,95315.0078
532.6,98095.0078
532.5,98625.0078
532.4,101705.0078
532.3,104785.0078
532.2,106085.0078
532.1,109750.0078
532,112535.0078
531.9,113860.0078
531.8,119320.0078
531.7,123735.0078
531.6,128785.0078
531.5,133995.0156
531.4,139105.0156
531.3,147000.0156
531.2,153520.0156
531.1,160575.0156
531,164720.0156
530.9,172155.0156
530.8,174575.0156
530.7,175765.0156
530.6,174035.0156
530.5,172300.0156
530.4,167995.0156
530.3,160930.0156
530.2,154270.0156
530.1,145320.0156
530,135505.0156
529.9,128270.0078
529.8,120700.0078
529.7,113155.0078
529.6,106640.0078
529.5,103535.0078
529.4,96830.0078
529.3,95295.0078
529.2,92465.0078
529.1,90490.0078
529,88965.0078
528.9,87455.0078
528.8,86570.0078
528.7,85935.0078
528.6,84810.0078
528.5,85725.0078
528.4,83560.0078
528.3,82865.0078
528.2,83105.0078
528.1,83645.0078
528,83370.0078
527.9,82130.0078
527.8,83250.0078
527.7,81870.0078
527.6,82690.0078
527.5,82400.0078
527.4,81805.0078
527.3,80845.0078
527.2,83220.0078
527.1,81080.0078
527,81870.0078
526.9,81605.0078
526.8,80490.0078
526.7,81800.0078
526.6,81995.0078
526.5,81590.0078
526.4,82840.0078
526.3,81725.0078
526.2,81825.0078
526.1,81850.0078
526,81830.0078
525.9,82295.0078
525.8,80480.0078
525.7,81985.0078
525.6,81210.0078
525.5,82855.0078
525.4,80850.0078
525.3,80700.0078
525.2,80730.0078
525.1,81190.0078
525,81820.0078
524.9,80710.0078
524.8,82245.0078
524.7,81740.0078
524.6,80930.0078
524.5,80975.0078
524.4,82470.0078
524.3,82180.0078
524.2,81150.0078
524.1,81835.0078
524,81450.0078
523.9,81750.0078
523.8,81710.0078
523.7,82115.0078
523.6,82610.0078
523.5,82295.0078
523.4,83430.0078
523.3,81520.0078
523.2,83390.0078
523.1,82710.0078
523,81970.0078
